sentence_column_name|tag_column_name
Amerikanska aktieterminer handlades högre på morgonen efter att S&amp;P X nått ytterligare ett rekordhöga nivå trots en ökning av konsumentpriserna i maj|2
Det finska företaget säger sig ha över en kvarts miljon nöjda Tulikivi eldstadsföretag och husägare över hela världen.|1
Det totala värdet av avtalet är X,X miljoner USD, sade företaget.|1
Självmordsbomb vid den indonesiska katolska kyrkan skadade X.|0
Enligt Laavainen var Raisios marknadsföring av livsmedel tidigare reaktiv och inkonsekvent.|0
Yliopistonrinneprojektets golvyta kommer att vara X X kvm X X kvm och byggnadens bruttoarea kommer att uppgå till X X kvm. Totalt är X,X % av anläggningarna uthyrda.|1
Alma Media räknar med att omsättningen kommer att öka som tidigare prognostiserats.|2
Bolagets styrelse kommer att föreslå en utdelning på X,X euro per aktie för X vid årsstämman som är planerad att hållas den X mars X.|1
Incap och Lankapaja siktar på att ingå ett egentligt avtal om att överföra plåttillverkningen till köparen i februari för att slutföra överlåtelsen den X mars X .|2
Vaisalas nuvarande väderdetektor mäter sikt upp till X km, såväl som nederbördstyp och intensitet.|1
Andra åtgärder inkluderade ökade synergier och stordriftsfördelar inom Grimaldi-koncernen och personalanpassningar, avyttringar och återleverans av överskjutande tonnage.|1
Koncernens omsättning X var X,X miljoner euro.|1
Strax efter började kollisionerna. &#X;&#X;|1
En sammanslagning mellan UPM och finlandssvenska Stora Enso är inte heller trolig .|1
Företagstjänstemän, kallat Nokia Money Solutions, säger att initiativet skulle försöka överbrygga klyftan mellan banker och obankade i utvecklingsländer.|2
Affären omfattar hela PlanMill Oy:s personal, som går över till det nya bolaget som så kallade gamla anställda.|1
Kazgiprotsvetmet och Outotec Finland har tecknat ett avtal om strategiskt samarbete inom marknadsföring och tillhandahållande av mineralbearbetnings- och metallurgiska anläggningar och relaterade tjänster i Kazakstan och de omgivande länderna.|2
Iskartan online visar ingen is i området kring Estlands hamnar vid Finska vikens kust.|1
Våra kunder kommer från följande länder: Storbritannien, USA, Spanien, Frankrike, Italien, Tyskland, Kina, Sverige, Norge, Nederländerna, Österrike, Belgien, Schweiz, Tjeckien, Serbien, Finland, Kanada, Ryssland, Ukraina, Portugal, Danmark , Irland , Sydkorea , Estland och Liechtenstein .|1
Detta i kombination med utländska investeringar skapar intressanta möjligheter för Solteq.|2
Korttidslicenser för spelen kostar så lite som X $ medan att köpa ett spel direkt kan kosta så mycket som X $ eller X $.|1
Efter transaktionen har Lundbeck världsomspännande rättigheter för nalmefen, exklusive Nordamerika, Mexiko, Turkiet och Sydkorea.|2
Båda företagen kommer att behålla sitt kommersiella oberoende och fortsätta att marknadsföra sina traditionella produkter individuellt.|1
Den misstänkte stal dock hans vinröda Nissan Altima .|0
Dessutom tillhandahålls information om affärssegment, konkurrenter och framtidsutsikter.|1
Den finska investeringsgruppen Neomarkka Oyj ( HEL : NEMBV ) sa idag att de kommer att köpa Kuitu Finland Ltds tidigare produktionsanläggningar , som en del av förhandlingarna om alternativet att investera i specialiserad cellulosafiberverksamhet .|1
har redan en god position på marknaden för tekniska byggtjänster i Österbotten.|1
Brittiska tillverkare rapporterar snabb återhämtning, fler investeringar|2
Bland kunderna finns lokala företag Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy och Mansner Oy .|1
Under fjärde kvartalet X minskade Atrias nettoförlust till X,X miljoner euro från X,X miljoner euro och omsättningen minskade till X,X miljoner euro från X,X miljoner euro.|2
Metso Foundries Jyvaskyla Oy kommer att avbryta produktionen på denna linje senast den X september X, uppgav företaget.|1
Rimvesta kontrolleras nu av det estniskt ägda fastighetsutvecklingsbolaget ELL Nekilnojamas Turtas, som är medlem i Merko, den största byggkoncernen i de baltiska länderna.|1
Den orange handtagssaxen från Fiskars är en del av den permanenta designsamlingen på Museum of Modern Art i New York, samt Philadelphia Museum of Art.|1
Under rapporteringsperioden uppgick vinsten per aktie till X,X EUR mot X,X EUR.|0
Jag ser mitt nya inlägg som en inspirerande utmaning.|1
Namnet på tidningsutgivnings- och tryckeriavdelningen Sanoma kommer att ändras till Sanoma News.|1
Det X X kvadratmeter stora teknologicentret ligger nära Tammerfors universitet i centrala Tammerfors.|1
Det erbjuder avancerade tjänster för maskinunderhåll och processutveckling till massa- och pappersindustrin i norra Kina.|1
ASPO Abp BÖRSMEDDELANDE X maj X kl. X.X En ökning av aktiekapitalet i Aspo Abp med totalt X X,X euro registrerades idag.|2
Även byggkostnaderna har ökat i Ryssland.|0
Bruttoarean för Innova X - projektet kommer att vara cirka X X kvm ( X X kvm ) .|1
För det eventuella förvärvet skulle PKC etablera ett dotterbolag i Polen.|1
Ahlstrom Corporation BÖRSMEDDELANDE X.X.X kl. X.X Totalt X X nya aktier i Ahlstrom Corporation har tecknats med optionsrätter under bolagets aktieoptionsprogram I X och II X.|1
Chipbristen kommer att pågå till åtminstone mitten av X, varnar tillverkaren.|0
X oktober X - Finska färg- och beläggningsföretaget Tikkurila Oyj HEL: TIKXV tillkännagav idag lanseringen av Tikkurila ProHouse-metoden för skydd av träytor genom behandling med Ultra Pro vattenburna produkter.|1
Gemensam upphandling kommer senare att utvidgas till fabrikerna i de baltiska länderna.|1
Den första etappen av kontraktet omfattar X butiker och X kassaregister.|1
Sysselsättningen i Storbritannien ökar i takt med att restriktionerna lättar|2
Ryska tjänstemän inspekterade skadorna och gav fartyget tillåtelse att fortsätta till Tallinn vid X.X-tiden. Det norskregistrerade MT Sten Nordic fraktade X X ton dieselolja och var bemannat av en filippinsk besättning.|1
Lösningarna kommer att användas för att uppgradera nätverken för en rysk MSO i X olika städer i Ryssland.|2
Den första av de två projektfaserna förväntas vara avslutade i slutet av X .|1
Finska kiselwaferteknologiföretaget Okmetic Oyj OMX Helsinki: OKMXV rapporterade torsdagen den X oktober ett rörelseresultat på X,X miljoner euro för januari-september X, upp från X,X miljoner euro under motsvarande period X.|2
Avkastningen på eget kapital uppgick till X,X % jämfört med X,X % tredje kvartalet X .|2
Lastvolymen ökade med X %.|2
Hongkong riskerar sin globala finansstatus på grund av Covid-isoleringen.|0
X ) Aktieägarens fullständiga namn : Otto Henrik Bernhard Nyberg X ) Ytterligare information : Antalet aktier som nu överlåts motsvarar X,X % av det totala antalet aktier i Aspo Abp. .|1
Den finska fiberbaserade materialtillverkaren Ahlstrom Corp ( HEL : AHLXV ) sa idag att de beslutade att stänga sin spunlace-kompositproduktionslinje nummer X vid Chirnside-fabriken i Storbritannien i slutet av mars X.|1
Ruukki omstrukturerar den kommersiella och industriella byggverksamheten i strävan efter permanenta förbättringar samtidigt som verksamheten anpassas till marknadsförhållandena.|1
Affären är i linje med Aspos strategi att expandera i Östersjöregionen och på de östra marknaderna.|2
Singapore i maj X X juli X - Det finska flygbolaget Finnair Oyj ( HEL : FIAXS ) meddelade idag att det kommer att öppna en daglig linje till Singapore den X maj X som en del av sin tillväxtstrategi i Asien .|2
X december X - Finska industrimaskinföretaget Wartsila Oyj Abp HEL: WRTXV sa i går att de hade vunnit en order på att designa ett flytande naturgas LNG-drivet plattformsförsörjningsfartyg PSV för den norska oljetjänstleverantören Eidesvik Offshore ASA OSL: EIOF.|2
Bruket koncentrerar sig på att få den superkalandrerade linjen att fungera tillfredsställande innan den återupptar sin äldre tidningspapperslinje.|1
Denna djärva snurrande X röda tygdesign ligger vackert på Ercols Napoli soffa.|2
MANAVIGATOR-X november X-Översiktsbild av affären: SVENSKA PEAB KÖPER UTHYRNINGSFÖRETAG CRAMO Svenska byggföretaget Peab AB (STO: PEAB B) tillkännagav förvärvet av utrustningsuthyrningsföretaget Cramo Entreprenadmaskiner AB från den finska koncernen Cramo Oyj ( HEL ) : CRA.|1
UPM-Kymmene har genererat fyra kvartal i rad med positivt fritt kassaflöde.|2
Under X uppgick företagets omsättning till cirka X miljoner euro och har cirka X X anställda.|1
Aspo Abp BÖRSMEDDELANDE X februari X kl. X.X ESL Shipping Ltd, en del av Aspo Group, har tecknat ett nytt, långsiktigt avtal med Rautaruukki Corporation för sjötransport av råvaror på Östersjön.|2
Aspos omsättning X uppgick till X,X miljoner euro.|1
Den starka tillväxten har fortsatt även i Kina.|2
Policyn syftade också till att göra företagen mer lönsamma och konkurrenskraftiga.|2
ADPnews - X dec X - Norsk finanskoncern SpareBank X Gruppen AS OSL: SBGRP sa att dess styrelse idag utsåg Jarle Haug till verkställande direktör för dess dotterbolag för skadeindrivning SpareBank X Gruppen Finans|1
Det nya företaget, DiaPol Srl, skulle tillverka verktyg avsedda för förbearbetning av glas och sten.|1
Metso kommer att tillhandahålla en sodapanna med en kapacitet på X X ton torrsubstans per dag och en indunstningsanläggning med sex termiska steg och en kapacitet på X X ton per timme.|1
Connectivity Services inkluderar outsourcade Scan and Capture som överför pappersfakturor till elektroniskt format och Basware Business Transactions Service gör det möjligt för kunden att ta emot och skicka fakturor i elektroniskt format.|1
Vår överlägsna kundcentricitet och expertis inom digitala tjänster skiljer oss från våra konkurrenter.|2
Varför sätta upp dyra mobiltelefontorn i glesbefolkade områden när några ballonger klarar sig?|1
com, och vi planerar ständigt nya sätt att betjäna våra kunder online på en mer heltäckande basis, säger Matti Leminen, VD för Anttila Oy.|2
Marathon har nu en andel på X,X procent i PLX, stod det enligt Bloomberg.|1
Enligt avtalet kommer Cramo Sverige och dess underleverantör Brinkab AB att tillhandahålla alla ställningsinstallationer vid LKAB:s nya pelletsanläggning i Kiruna i norra Sverige.|2
Men i mars X överlät S:t Petersburgs regering den främre delen av byggnaden med en yta på X X kvadratmeter och en tomt för ett hotell värt X-X miljoner USD till företaget Delta.|1
Denna fartygsorder kommer att hjälpa Aspo att säkra den långsiktiga konkurrenskraften för sin flotta, både när det gäller teknik och prissättning.|2
Enligt sitt meddelande har Skandinaviska Enskilda Banken AB publ Helsingfors filial den X augusti X avyttrat totalt X X X Alma Media-aktier till Ilkka-Yhtyma Oyj och Kaleva Kustannus Oy, eftersom villkoren i det avtal som bolagen ingick den X juli uppfyllde den X juli.|1
Räntenettot var X,X miljoner euro , en ökning från X,X miljoner euro X .|2
Företaget sa att det har gått med på en osäkrad kreditgräns på X miljoner euro från långivare.|1
Stora Ensos mål har sänkts till X,X EUR från X,X EUR och Holmens mål - till X SEK från X SEK.|0
Elite Residence Tower, en ny utveckling av Tameer, ligger i hjärtat av Dubai Marina.|1
Bolaget kommer också att få ersättning för att fungera som reservbatchfabrik.|2
Företaget förväntar sig att dess omsättning för hela X kommer att vara X-X X miljoner euro.|1
Systeemitiimis försäljnings- och projektresurser kommer också att stärkas, sa direktör Paul Skogberg.|2
Alfa - gruppen kommer att ha X,X % av rösterna i det nya bolaget och Telenor X,X % med ett fritt flytande på X,X % .|1
Arbetsgivar-anställd-samtalen rörde cirka X personer, det vill säga hela personalen i Finland.|1
Handeln med de nya aktierna, som har rätt till utdelning och andra utdelningar av medel, startar på börsen i Helsingfors i morgon.|1
Beslutet måste fattas om gruppen går med på import av estniskt kött och köttprodukter till Finland, tillade tidningen.|1
Det äger nu X X aktier i Amer Sports Corporation, vilket motsvarar X,X % av bolagets aktiekapital och röster.|1
Detta beror på att beslutsfattandet av projekt i förhandlingsfasen skjutits upp från den tidigare uppskattningen.|1
Leveranserna har börjat och nätverket kommer att vara redo för lansering inom kort.|2
Industry Investment är mycket intresserad av Glastons solenergiprojekt.|2
Rörelseresultatet exklusive poster av engångskaraktär uppgick till X,X miljoner euro jämfört med X,X miljoner euro under motsvarande period X .|0
Målet för X års omsättning har satts till X miljard euro och målet för avkastning på investeringen till över X %.|2
I januari-september X steg Finnlines omsättning till X,X miljoner euro från X,X miljoner euro under motsvarande period X.|2
Genom att kombinera sina befintliga lösningar till en enda plattform sa Comptel att det har minskat kostnaderna för driftsättningen.|2
Exporten står för ungefär en tiondel av företagets årliga omsättning på en miljard kronor.|1
Rörelseresultatet visade en förlust på X,X miljoner euro, medan det året innan visade en vinst på X,X miljoner euro.|0
